,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,Bob_Newhart_,-368.735642455526,46.461770002609555,-242.26115312866548,137.05710011442318,-81.33806877412285,-61.37732574374327,-64.29307411137903,15.27558547123373,-50.301328222998904,-58.76568004510935,9.083643174381294,32.65778049443381,-37.954149465386315,-9.285602934261085,47.66206326197374,28.695718383257976,-66.02434496334348,-14.275987519074498,-30.844095687641747,40.77158200089043,33.31793179836808,13.93937877088093,41.50376141522905,17.514973014165978,-12.8034358149901,72.42447981180754,-28.6946771117757,-23.844581593074146,-0.5819441171826227,22.43820602510143,12.145032623225836,8.063807971570279,-6.402656143564551,-8.576575901720823,-22.484685293286056,31.880958166588787,-5.223092599724556,-2.285316643403589,-20.184337474085826,-37.375121596275726,18.87951687102845,6.3613438224697685,-1.6486166270914344,2.927916516925089,-0.769936148862044,-16.609194247869237,12.013584688012038,18.178142429547595,10.2069167571149,-7.694692477834517,9.944945722009155,1.9569439115337546,-5.180181064774823,12.966281833288242,-4.921372944762739,2.5034270485306296,9.312510392376806,9.368654499436577,7.753615394065673,-10.396393307168273,-8.496105361198039,1.6993487242874359,-17.559406011870237,-42.281740145894744,6.48199991678162,9.979335044377683,-12.859225016375838,9.627254922953494,11.69820642000254,0.8015616907355079,10.513899600889378,11.090511656258622,-13.234383962960763,-27.347855149828924,-9.932607120446624,1.5399114507036211,10.223129681623265,-20.304708945804713,-13.862197491705235,-1.3264985751063514,-16.612395719497385,28.085331569397322,-2.002642805858498,-5.436502867403103,-2.3541704872458613,-2.7809481918638035,-25.77152601708584,5.559340367855304,-3.785303859852953,-1.8006460389641457,-10.924326107848414,6.050309639385299,5.805291500354227,-16.18386543065781,-1.4900574800046629,0.7253091324921626,4.092285754642345,7.194379951735691,16.15952323227478,-2.5835056887122194
1,Ben_Chandler_,324.08918006631944,45.85391450776918,-170.1719385722063,118.5470905549687,-47.15524467740142,149.42738314900598,-102.19345053533785,-72.55720848259114,13.418921736188366,36.467509679891144,-82.2300347423298,-13.22807853476587,152.0815185407942,18.011662696447786,-60.8191181423218,78.3069965843064,72.76594182910898,-72.47041487370963,-65.24032357207895,-4.226002547085404,8.0799160693374,-48.555185220730145,-8.31314653378409,35.89059256875493,40.72401217783134,-21.76203835915302,3.078609876161174,20.670255399971282,31.178533874035065,22.42385338425828,14.132446361217742,6.235408152574653,-16.188274838216568,8.68029597000736,28.610010719492443,51.89892430719899,5.705301575999977,34.617165720782495,-6.941671602837112,-9.984079916239757,-12.878476187015977,-11.99609801807837,-22.202308900432527,25.455897807782204,-15.136597107478515,22.561847035444643,3.934528116506483,-10.421040051061874,-5.768863437658082,-29.896269724162806,-10.81613049854266,-44.522545636427346,44.237123792124116,32.710311020222846,-1.663254039773753,-22.11946311593155,2.1213177262267227,-27.609299318917596,15.064155060261527,-12.569210483507467,9.213470275620956,20.48030718975695,-13.825228907654083,-30.155443111468806,16.863098296138645,-5.238926031196224,29.44428760538262,26.625154284291707,9.228925504759681,-25.22680366512672,9.4643129917559,-18.703600314889055,3.5741193440186954,-17.11364003958184,6.146521757713252,-2.6612226151794873,17.435506512265484,3.0921469200087666,24.414311811163408,-22.030422767824735,-16.71830607586842,10.867332782825374,11.718165058866175,15.80357267594721,-1.4552908291804787,-9.328004677061696,0.6967501694726703,-4.2542902883613305,23.068521306268575,-3.021732711379417,9.740415256065193,-4.957626895987217,-3.838465445347185,8.61854991865126,-0.8148080886749138,1.8400924945197312,2.130706759918273,-12.54510453865592,4.615093451077318,-10.451559344297133
2,Anthony_Pico_,177.0406079226432,-332.54659728349526,20.42676087506223,38.74617591778414,157.62345337226446,-28.13125235513948,-77.79526363926784,-75.02839885276825,112.5449880198503,92.60575935096024,-3.51904678359044,-19.88486824827821,120.60874228978568,27.680719254276582,-54.52671196082008,0.4421361881176278,76.88180878670781,-1.9006664141475937,-23.781003842616943,44.22877133676659,-35.99932871479509,2.1964825474112697,-8.41649887409119,1.3621092226787954,15.257265726808658,9.170418716263345,20.411888579375603,0.567215365114766,6.672728581866323,60.196849566831006,-67.06709615933221,-20.233438034541543,-49.9613679336767,-5.852234782331307,-15.22247217994201,-24.191436032000055,-6.0985003524340025,-12.200867772359736,-26.289608612320535,3.5958702601068935,25.933132815851057,22.816722094383266,-19.272250199735424,-9.580221226549195,-27.15583648180957,6.760503704845098,-22.14278557559809,20.313019760752514,18.606003064844757,-12.540804246638121,2.51770576706443,23.57963826986584,20.15944139229557,-9.615535161545905,4.804790986744844,-15.979777265779031,-21.992117256645102,-23.48513916208796,-25.578693672574275,12.457022039371184,-19.811143488284287,15.640386879396871,-6.923637143731157,-9.619804950018615,-6.678881379434724,-42.73647429353959,-14.035006417114477,-7.339324071348862,-0.5486037277069098,4.330534286698456,17.746507425297157,9.735816397974414,-2.293483133301267,-4.152934399706116,20.45429612100063,6.396135510897178,-12.030014093948889,6.250114956990833,-6.899606211810795,2.9034096608477924,7.728709479602972,10.132813748547843,15.83121614104876,14.982846699237237,7.632915345147597,8.215115581269133,11.134313459337646,-2.009698882780953,14.304750097948007,6.2311255558735095,0.6073163333949316,3.8898068748319288,11.19974869989834,11.471535478267302,5.431022816707153,-2.0696212706255994,17.757377494740016,-3.3885444958742816,-14.092105320512895,1.8366262173210608
3,Chip_Knight_,235.07179386168255,73.41643111799394,-90.80458499598349,-68.25404770606573,72.48163671771779,-105.08443480674912,45.91966345264244,9.218672167532748,-62.2546771999337,4.678213505762507,11.73092529770657,39.82340226912886,18.874091581746047,-23.985014991794102,50.683187758257844,-9.15370575589493,4.128727043161186,-56.13674354029798,17.071710158902327,20.914993422366052,40.62148697746554,10.297701083764775,29.31478915272159,2.0642388033446153,-8.762713058790736,34.848181473484104,3.92116184685256,31.61129326600539,14.488438050869318,-22.611543529823486,6.5886742638630595,-6.18251739542172,31.146437411657555,-25.710536987625943,-17.803640174431273,29.148829959333995,1.064430740008319,4.951319065637292,-2.115237449430015,-17.764473707949335,7.7962769215133285,-15.165667137958105,-37.63910339966108,-16.20410911830614,-5.790515363243514,-11.363014723372906,-2.052742905923843,-3.4461834038911823,14.73516905383171,-2.7089200700768092,1.727481001639219,-18.170277174146584,-19.51348503857386,11.97713961458901,33.0556527094848,-26.48276877152028,-5.325880788886371,5.799406889517475,-33.40603559567287,11.866102076149277,-11.60268349471101,4.020538319144766,-16.78002290799246,-28.29799951061964,-3.5716217626298623,12.838285346506881,-8.742961157591788,25.653270677233003,13.29681231261591,-15.897391875937458,2.3261328877062244,-9.138681384282421,-10.857222033274148,-2.696360988976254,13.795254113938034,8.360292549112195,7.709409150386684,13.886804253147194,-13.487583127788062,12.881237291627748,11.251959750266863,-0.4107305123285574,2.7142158669888836,1.2902734667353295,0.5919407524546103,-2.31696123587896,-2.201467781869126,-6.857129678693738,-18.57965287353491,-8.00946527564969,15.758377637161242,19.448569253228587,-8.151780986449364,2.7696515784350852,6.229577927599442,-7.271601119840173,7.131802243991627,3.083126426102827,-12.38863365475995,-18.849304862298055
4,Brad_Brownell_,-650.7315829551636,-9.372888492148167,-151.84162360803344,152.7658839089517,-88.99836503573177,38.180594353278984,-16.42700028564385,36.43852452782354,25.89782322724745,1.2026132117707622,14.26385954061672,-18.423869524172524,13.166100329252856,-35.1023825986458,68.75240954494365,-23.3591665051591,5.955318812298083,-4.057610810955278,-35.99067666264123,7.9350500525943675,-12.13695510717767,-22.494409066153196,23.892151415495846,-2.5668542460758017,43.43103751291918,17.795944564378633,11.206096676466974,-31.048134833026023,-11.562301048866784,-4.936000220741294,-14.140029748677545,24.532148469899848,48.609053863137945,-0.04366225612565722,6.49713001202476,24.982338237900947,-17.42983930485689,-31.38332072538391,-10.935967220547132,18.32473173868917,-13.91290144585461,-3.786163107654768,12.506374857988092,-16.263455723782645,-3.7957465627392493,14.389498944900906,10.007178126009354,-17.503109828972832,-3.724225716593166,6.118837275487438,9.438106737189244,-3.532471256010647,1.5688662503424213,-10.846073740459813,-1.8484926964115689,-1.497619115935119,6.1841267381704785,20.31147724880371,4.346296892714225,-13.37145115724332,-2.2898062823501024,18.24607109016037,4.644067265816471,-11.843426859035606,5.3426532275285386,14.305472259579837,1.921806102654591,3.3977252191144496,-5.842621490838017,8.02604650807461,11.914438546361664,6.950152255527672,0.3882509948820285,-10.963738634334613,5.56151477759799,-8.755552663612184,11.772208356814561,3.966888553667915,6.6522219118753885,6.0670879997833245,2.45804773922272,4.278632940955111,0.5048616654813403,-8.479012025810757,-0.45398940449362846,-1.089753534377448,-6.826621333377844,-9.856863163641888,1.2204845911351585,6.55885783612694,-0.7964114482847569,13.435266602200734,-1.0487472741617139,6.967748064982864,5.430927487056868,4.22866875173732,-1.718078449365402,-4.881559397643138,-8.032879432174724,-1.6686645399356306
5,Christine_Ebersole_,7.026753040518621,192.45645319643083,-247.91590204144768,-98.65514945508596,-178.89283306567796,-79.40706369949228,206.41653431543733,-37.09514988753899,-47.51917875241932,71.67792442120192,-33.3082181626246,70.60815837374575,39.567946591629365,34.90346595194282,9.687460967810624,42.8520215623115,13.881599853626051,-107.56556430921134,-74.25845269535156,20.345830462154993,-66.00759483813076,7.458741806844079,13.534867684268534,-3.8571076346088278,25.80336030010247,-0.3311533942021878,-16.813499322946104,18.605585076945932,-7.144489383786723,-7.5829794442598395,0.35798498390717093,-13.200659240028216,-9.777897358130621,-26.551160677855766,14.916975979751829,-13.913978214759087,2.2138609636818423,7.191697044919422,16.764659878995182,-2.6792302113897364,14.202281600076686,-25.08011455729461,11.619350006111484,24.260683118820733,0.7914134428945516,4.225504480000582,-4.53559012241041,-14.435670505332732,7.20133598256437,5.562757694220894,-18.915130669414356,1.2461447885208887,3.7962889606528245,11.013777639626104,2.4974376864755405,-7.985804295448412,-23.50765418091505,16.499444356104277,-19.47901772449473,13.541787722065557,-17.106134922420743,13.3527962433503,17.693766591188183,11.11651535088944,-11.67586406924542,15.107285905123337,3.9763245946653516,-20.51651693589059,-0.30934969386720645,6.965940285624119,9.564795184964163,28.71847336022957,3.3014202614931403,-12.753380053314887,-1.083454568086733,-28.496135686838787,-0.26165185076329056,-2.2662033983855565,-3.6846689130504497,-0.305412729906406,-2.3438197641722116,8.566178181343204,19.540385853852193,-7.447779631009234,-13.146903371304552,3.8917522262779927,-9.467396051575818,18.63199764907897,11.134638473330622,1.4708308780566188,-25.84410778203244,-0.3667801113005302,-3.3700448983700664,-6.667750695208246,10.302525565594792,-14.385403001783232,-12.985783949440304,-9.447440974023714,1.1616276547563065,4.377419167298563
6,Christine_Ebersole_,-274.6109661790496,224.6718125159101,-143.43563393752015,-5.826506121090173,-266.1698097763411,-62.987606862644164,88.51829608961002,-115.49581051686218,15.011421872331578,50.10207135074707,-0.633631476497186,115.93044051486903,15.221282257550357,3.433305233078258,41.409855737607494,-2.446107487954921,-67.21350992458366,-64.93879228382573,-45.09125335141858,10.120034057046812,-33.971986387524396,15.212924423668285,3.5673024680552246,-21.239521545068342,3.9971821658494004,8.472906438168447,-21.084385696939965,11.038546018583116,-16.57268652993755,26.368633480327958,6.521070265544969,2.762895907068284,-26.70748854206962,-0.6214803822215949,3.488072985169369,24.37035218411863,-20.81917250667054,16.494125200760656,-8.12189723008322,15.109004028140486,7.16337032970601,-5.667327315226849,18.237246384445573,14.606399720571124,-8.72554280427762,-15.920331921726767,-15.964561521554149,-5.1846145589729105,-2.152077067639155,0.37273604650560266,8.244796005196608,6.35942903670178,4.651453476248052,-0.7978622476072914,9.507373511049348,-1.9955255735323827,-16.68609719225321,15.217604261202629,-10.728424460569423,4.419478662548052,-12.227331467089233,-4.610786244158753,20.44277823756287,7.069507940705676,1.360759886272601,-3.1647197242375213,-2.047442582472695,0.4510242538306519,-1.313249562626515,-9.995454551847107,-3.756343966914947,2.6796535097783716,-2.8251516231687743,-5.892655084066776,5.083457309450503,-1.9643813079543655,-13.379601498168432,-3.739664288798078,8.717276395499638,5.682049497985375,6.283974784083059,-9.64097783800208,-3.9538460137130453,8.075115544028046,3.387695686380564,-7.279868058443555,-5.5839516739612405,2.4020174108389765,0.029518662598208678,6.803033290859618,-8.25698715115224,1.184393501925101,-0.5506392418996633,3.9945759238566687,-1.1838696956427874,0.14033227587463504,0.8453036836639427,-11.923311205919326,-17.824172376601194,-14.443914112727915
7,Bill_Byrne_,-356.01937699720514,23.373674668754802,53.29651678847406,27.17171869985044,-72.31613603501117,74.97353715116591,5.741752805449296,-48.45400905860936,-104.69139450289404,-62.882794761189324,11.775141452536005,27.01451446901867,-24.3155262500758,35.91933588146727,9.201456726074529,35.15908519030455,100.45691978672136,88.46064466266999,-50.76343617318809,-4.723218190735242,17.293277036347543,22.17175337583427,-16.318455507763368,26.86199630003184,-31.344654562236162,43.16584039191629,0.021811320449547367,-29.485951587869224,30.90472783808389,-29.105531285583297,-34.5396231735862,-61.3394904404009,4.738846208513589,30.35108858376522,32.875762693817684,3.491904873669247,11.781462534435393,-20.568009524638818,-4.650405908642885,4.012075382428852,15.939261269477347,-1.465891640390824,-37.029405896577245,-24.46312351354826,-7.945875346814273,-5.5676566188770025,4.060209844001349,10.19431545296955,-5.064487807114439,18.154831872173936,10.44613377166381,-0.7590329026031353,-10.130413893551195,21.233260974173977,-13.682644662751072,-18.405065599668042,4.136461773545684,7.583104883811018,0.7689562654324804,-28.636374196469063,14.126399548393378,32.275180839073904,-8.290418245637465,12.073416907096759,-24.105328463103987,5.494945058653934,17.871923523154624,-22.41326347057105,-14.006536514492709,7.47229597819566,-2.4639622144454765,13.073067375898257,-5.530495571443004,-13.755025673424512,-3.1288621417365015,3.9756938804941266,8.015551998074923,9.068623983400055,18.679011164157927,-13.023674179639691,25.08916447607675,17.656953966093354,-10.791593834988724,-3.7480985089642433,14.338068089532186,1.9680917620798475,0.05666299677467013,7.970454436143954,-5.998371665221584,-1.6693938911039385,-11.321168874273024,6.095446783026971,-3.460949755958951,16.28993268381039,2.596420192164883,9.03610409205401,-2.115039169000708,-12.536160904577468,-11.471328946832747,-1.168323086701716
8,Bill_Cartwright_,-315.19409244149153,42.678147823776094,57.87340118357469,224.18223398808541,-100.8688176535762,-220.65927214522833,-78.8698047433281,-68.41467711305977,-42.84564040875987,34.55246558009228,53.094200491720244,-21.48269081901706,16.487308583123934,-32.20114514898643,-34.97081074126361,-1.7693154534313678,-30.2430103919178,-28.97698323437649,-77.06244449301482,-2.5258687743506893,-55.71083690078959,12.394093364262565,7.486476934550642,-3.473945650610297,28.036877998008315,0.46188332084312006,15.595444182402211,3.756261826707106,-31.913043689844454,-37.35784601580763,-17.81705465466634,-43.1126021064265,26.4886464257321,-26.261831530104004,24.376780028221695,-40.0058174747128,27.78006536872031,21.43310094073774,22.14455447544143,14.43770161413049,-3.3776851239195826,-48.826631817356045,-6.688285039489713,1.9321757733298544,-24.90044789254192,6.312124151690479,14.274341670010378,4.000183706855868,32.66987859873995,3.634153883293214,31.780823592643493,28.19489649419088,23.58916610176852,-2.365043898555056,-1.1713119603420052,5.723844888534805,-2.976477394666633,31.008913850126383,-14.055739054528901,-4.987781610212791,-28.42582035620895,3.7680012444355326,-5.978784001780955,-3.4898256735710893,-5.886023418899716,2.0528541213956784,-3.241498208929281,3.857432628220911,-2.0103669612660084,0.5065209767490216,-5.996819566468614,-17.25110894663151,5.943294204507801,-4.9055479700062214,9.378931599160655,-1.3303395092022234,2.6389388771466855,1.1047620419358848,-9.867642957574468,0.5954894877491834,13.095533242044002,-1.9552014762618772,3.6105276720861257,-0.8190258846235967,5.556920449465844,-2.159539587712201,2.785329200664378,2.1023228502592954,-12.488722219615536,-1.4723578786705485,-10.419291837885451,1.6962777155829052,1.2099904186220873,10.080090125216795,-6.024978636631534,-1.2594330926600699,0.5437499339391408,3.9523436606461675,3.3857314293687444,7.399771556983153
9,Beth_Jones_,303.9024436946553,21.731108644314325,-47.9708056573821,-34.12337261406695,-26.284706313026845,-51.763073177797416,23.277386310185427,-64.87453693626139,-41.97906424166754,-21.43584917244628,50.485526817646324,-6.619678905029183,34.262826138465385,-12.168559030975832,67.51361419642011,-57.91268013456131,-6.038028586793719,-56.20881109801053,14.128689257409686,-18.38817045953819,-27.70977147478307,-33.836266742312006,-36.32141385664018,-42.694538675050644,-12.11037293973682,13.830633918481327,-30.552139647449664,-12.240413745060408,15.16516239933975,-2.7534291834278726,-35.0063150139014,-10.747887059994044,5.70543177903752,53.520851546846885,-12.513665285270353,7.827674270985414,3.4305461759518736,-19.69094037501641,6.260221290501331,14.742945183881005,13.381669994379108,9.928709165133224,24.824461609269534,-1.5131344771887816,-13.181074215464875,-9.793949793130267,6.024919967382603,-13.170308402967033,-16.340456394649298,1.5529576758975736,17.455627430518764,26.79902782659599,-7.187449052998663,-0.8878780263975949,11.408545416851698,12.523738285107019,-10.599532337594392,-10.159481157143789,9.02553849467073,0.1427041528579256,-8.623160696507412,-16.189345767446483,3.083649393811836,-26.34490280564171,5.980663447120127,3.4744411390226997,18.533814622297058,-4.68924609808137,10.290959174893041,-4.5334777704258675,-6.978750837520466,-8.46394992455523,15.304069512568624,12.867121159387723,0.7340239732536626,-2.8215640536405315,-7.898908394965869,2.1460812735922765,0.6159813126490454,-0.8069399308751706,13.336674075717545,2.556022543694671,-6.503842046619433,5.359683424899332,-3.559818122344394,5.2584072635559345,10.483483878652589,-14.60491715107424,-3.540387029326576,-10.386898004347259,-14.556799439221503,-9.205874254824483,-3.780657825378134,-10.245273961547491,0.17119600496217902,18.359856439278843,-5.730059544734106,9.787913954363633,-8.806740127316228,2.005959664232051
