,name,0,1,2,3,4,5,6,7,8,9
0,Bob_Newhart_,-368.735642455526,46.461770002609555,-242.26115312866548,137.05710011442318,-81.33806877412285,-61.37732574374327,-64.29307411137903,15.27558547123373,-50.301328222998904,-58.76568004510935
1,Ben_Chandler_,324.08918006631944,45.85391450776918,-170.1719385722063,118.5470905549687,-47.15524467740142,149.42738314900598,-102.19345053533785,-72.55720848259114,13.418921736188366,36.467509679891144
2,Anthony_Pico_,177.0406079226432,-332.54659728349526,20.42676087506223,38.74617591778414,157.62345337226446,-28.13125235513948,-77.79526363926784,-75.02839885276825,112.5449880198503,92.60575935096024
3,Chip_Knight_,235.07179386168255,73.41643111799394,-90.80458499598349,-68.25404770606573,72.48163671771779,-105.08443480674912,45.91966345264244,9.218672167532748,-62.2546771999337,4.678213505762507
4,Brad_Brownell_,-650.7315829551636,-9.372888492148167,-151.84162360803344,152.7658839089517,-88.99836503573177,38.180594353278984,-16.42700028564385,36.43852452782354,25.89782322724745,1.2026132117707622
5,Christine_Ebersole_,7.026753040518621,192.45645319643083,-247.91590204144768,-98.65514945508596,-178.89283306567796,-79.40706369949228,206.41653431543733,-37.09514988753899,-47.51917875241932,71.67792442120192
6,Christine_Ebersole_,-274.6109661790496,224.6718125159101,-143.43563393752015,-5.826506121090173,-266.1698097763411,-62.987606862644164,88.51829608961002,-115.49581051686218,15.011421872331578,50.10207135074707
7,Bill_Byrne_,-356.01937699720514,23.373674668754802,53.29651678847406,27.17171869985044,-72.31613603501117,74.97353715116591,5.741752805449296,-48.45400905860936,-104.69139450289404,-62.882794761189324
8,Bill_Cartwright_,-315.19409244149153,42.678147823776094,57.87340118357469,224.18223398808541,-100.8688176535762,-220.65927214522833,-78.8698047433281,-68.41467711305977,-42.84564040875987,34.55246558009228
9,Beth_Jones_,303.9024436946553,21.731108644314325,-47.9708056573821,-34.12337261406695,-26.284706313026845,-51.763073177797416,23.277386310185427,-64.87453693626139,-41.97906424166754,-21.43584917244628
10,Beth_Jones_,-253.19614258349296,-119.15079898752838,25.882573899270735,34.40915487329279,119.14884967835708,49.38749755982529,-93.87093608104271,3.0828503022999274,49.60537117071429,-109.52504596802854
11,Bart_Hendricks_,361.12594599571486,297.30918964689,-244.07822440037168,-11.806042166605788,-103.61731550342847,11.289422903501617,81.8632438128091,49.96918334893973,82.64736808748111,-185.68649243257792
12,David_Brown_,167.8229694940344,85.31798251214437,-2.309045853692769,13.118152420444211,-30.919764041780045,21.71013569471547,86.5687419677272,21.20442045258575,108.41888851859426,-52.87730935382231
13,Chris_Byrd_,114.02200784808664,244.8677495068252,-39.77123486202586,-48.88542613517713,7.510989716348853,-55.80944985131409,-33.14439287028203,57.46767914125583,-138.64932326041543,-131.16844412331008
14,Chris_Byrd_,436.10796524008526,118.3665360734236,-217.34592242643993,3.563946795309711,50.684223244734305,-23.626713183750866,2.0903501081395213,-13.441913122364252,4.665975949948519,-51.07563394225062
15,Boris_Jordan_,-310.1953436190421,-413.5761764682755,-63.61897053408667,16.271610955918423,-69.52246531383315,16.961707663445935,109.9061319200538,-44.09108040267502,-28.867561478222186,-27.379120750846557
16,Charlotte_Rampling_,-399.44062677555485,13.10257661167023,6.926014164394388,6.162974625261096,161.5705846069736,197.40674980789515,-185.30828070421492,39.20520004216824,66.89295739651897,57.244016709415455
17,Charlotte_Rampling_,40.31792325305235,-13.427450250633658,3.9855517847861037,-119.3147842641593,127.78011693134945,94.82142131030608,28.90477862801996,-79.77101877314527,-25.88548307210925,-76.0329623476865
18,Billy_Bob_Thornton_,-216.88302337527386,-160.8103814421665,196.51904536897143,10.852848893392757,116.860935706749,-29.628018596068458,-157.99679209174639,154.38291570742618,48.213116057830305,-26.808750354978425
19,David_Howard_,42.08850047694409,-45.01971114476378,27.5084546987263,249.91675065760347,156.853743204068,32.74909808933805,-67.44863035654937,-86.57699963932751,126.33193293118664,5.605458443336071
20,Billy_Tibbets_,-17.45701472769988,-30.46411209462488,44.48399588040894,77.08960624006116,-9.72227636041071,109.45079522293608,31.66453255927686,12.736460056806065,-24.968680449445838,32.34182951782719
21,Bob_Huggins_,226.19223674195,97.28273461209265,-82.9460163473058,-22.401458160781115,104.90439077454894,-17.68806828639891,-14.919541938472957,-56.46298486061202,-2.7210036482796394,9.488363083288778
22,Bob_Huggins_,-157.1781185416228,276.93317336167763,49.65470147450986,-212.24056144600033,36.725804967934025,-31.56571333527117,-16.482171620979948,39.80662803277721,60.4894737849076,32.338810252700924
23,Bob_Huggins_,17.02204292409469,-106.52098536016744,191.68454321433393,61.7218307627832,-11.682006782684518,8.772480857283217,-24.19789394475993,54.64770771141071,-84.97127937436912,-85.88786448572979
24,Bob_Huggins_,179.2339629883202,-327.01470638768507,-46.62444299716973,53.23851484076377,110.34689711770844,-37.93349285691868,-44.39623956527757,-9.607083239659604,31.159128069615605,-95.06102696094185
25,Christian_Von_Wernich_,-239.6291260506937,-120.28996724211207,127.81801333850356,-18.78637463483428,-2.1523572209808677,19.321233616363912,-3.600421682407367,8.221269496319358,22.736454285198384,-73.9692508999235
26,Chris_Cornell_,-145.61582565468012,-0.2373162752188449,-156.85716248512708,-75.06822666536391,4.595498168532014,-69.80146817940584,-116.0914307991317,5.740066880657267,67.19770984872328,23.597274281076345
27,Bonnie_Fuller_,-448.1961741771016,-55.706042370169015,-194.87160119276663,207.63233674473975,4.7360683168826485,49.7031728999067,-102.28657042543875,-3.3151871042500414,-15.768582427048818,128.995087214612
28,Bill_Sizemore_,18.90465904444352,-84.64674263907925,15.584176728401342,71.22718326273008,19.649671496292772,104.4081063295597,-52.887653879093456,154.26610881449437,59.62883419257647,15.247406881954756
29,Bill_Sizemore_,169.59393327512893,-19.71151030020036,266.6179499063742,-3.79913624409914,-23.432993844989248,244.2750547081834,-69.94118455805884,75.82727721094106,107.48436076079685,25.977599188354475
30,Brandon_Larson_,358.92807911701874,115.16461794246838,-30.941074413801235,64.67997477858661,146.55428253330132,96.07013683107505,-83.6384768690692,-47.05635804308022,-52.66803337446816,-68.13561560676182
31,Bobby_Bowden_,470.75276563523346,-15.680077642497906,-31.823992903564225,-39.58586999532492,-82.57898896410637,42.498146934032846,121.79006150462008,55.12480286212265,-17.495072946091355,51.46409169268763
32,Bill_Butler_,172.88920377103457,-25.082969326223846,-79.9469895828436,-38.906924217867726,69.71471952893106,-27.52704357959722,-171.8256442770372,-10.581343202578083,-3.1474465969654233,-35.46363565910583
