,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9336923,-180.70391997130776,-58.38383291313181,-68.11210075266605,-79.42039166442228,59.796776510388646,-3.358001592674295,-1.2554991213284943,44.53087106177202,-19.217972842424494,44.24543457128262,-16.821717038785557,12.91770833275535,-37.50461635348815,28.076793380903343,-45.23050416682618,24.18901082751826,-24.41786399496342,-2.78429949185619,-28.337221467855,-1.1244764112621737
1,9336923,-165.447990860056,-44.125707376052816,-58.36753396843588,-79.3810524479037,43.91982086074378,-8.255284153041007,15.310891166380696,53.75604191866981,-4.570158790437517,41.08866061184792,-20.393720513098387,4.776081592427675,-36.23036140613252,-20.62059715491445,-53.78907125902048,27.552748987395844,-10.942820114526095,-17.040936899040858,-35.24571595874056,1.9675237397228043
2,9336923,-160.54509415259975,-45.51911140127655,-62.8669508294212,-83.03754753330728,36.19325990125844,-16.06312134411973,12.279954735576911,47.83605619394804,-4.825340568737339,42.27309329806913,-27.972315457483425,5.525266201094464,-40.78119354975677,-26.06256662087898,-54.70186579893948,26.180196672481493,-18.586880251218382,-15.893787249331172,-36.908688189174484,5.749771239612255
3,9336923,-161.96346171109633,-43.75527497007593,-59.70124672648745,-85.591020916499,39.652835241976994,-10.897088622872133,14.586284710640347,43.74168096247547,-10.275392315266895,45.290902501504455,-21.002117721979587,8.261371368530963,-43.31754647856861,-11.564334726627099,-55.335537450974165,27.03323525029299,-21.883716884751184,-15.933202835401751,-36.735907128918235,5.092514948590338
4,9336923,-161.78747598724544,-43.6303000090373,-60.460648613210104,-82.11273160361944,42.36139713546049,-11.038254243656937,17.509130706531575,47.224502275129346,-5.353390608180661,43.01170941689677,-21.303560873032048,9.39389667105628,-41.941708218452355,-23.11964137175028,-52.701567653581236,27.090476949097546,-16.603489829227314,-18.303664211541435,-36.38525103046476,0.21030996595112406
5,9336923,-159.17248446817445,-43.77844630106095,-59.99646158153426,-89.17940745163457,43.193169999762496,-10.382327495406287,15.11570351100874,48.44412126002117,-9.786401195323293,41.82510195922267,-20.7529268868895,10.520814481939098,-43.08204353423628,-22.2742847281282,-56.0376018091752,24.913128476396416,-13.629179453114887,-15.278395857457966,-39.915771234846076,3.4977457495852926
6,9336923,-154.52803097229375,-46.161292463541606,-56.17614156946851,-87.96017943781962,44.53669931681141,-7.839946463897281,15.948291679752426,42.793633979298434,-16.23422090862314,47.32488981341227,-16.11254800694107,8.764463108236725,-44.90271538634996,-6.73719159591257,-55.60776738811802,26.844990035102775,-21.797591224309418,-14.785255259027103,-37.69421456080833,5.483979082978742
7,9336923,-159.65575756514477,-43.48778016335231,-56.14875424412291,-85.82053059760939,42.58646737284461,-9.452689059080036,20.187279996860617,44.770088446399214,-8.675805608799816,46.48540963555302,-16.200678974735695,6.732494248139149,-45.079074452085514,-13.411765905718191,-55.93658203573783,28.511841052244968,-17.7446108737698,-17.476625508356637,-37.75549348545814,3.3854216774283246
8,9336923,-155.15020753192272,-41.72901414476988,-61.570787669627244,-82.36993333309708,38.48066453284991,-11.673997005162654,16.40252430537608,36.98904503522722,-4.978718224163924,45.11800048339949,-17.090073541125644,7.079686637507589,-43.2467555155416,-15.224769955764533,-52.488465626593666,28.917497430497253,-18.27930219562565,-14.36346465595511,-36.10790536164182,6.491876476353812
9,9336923,-152.4816309775447,-39.0764999217058,-62.98969298522587,-88.07077212381922,39.508738403975286,-19.862402588703468,8.996796158945314,37.290446550960255,-2.217746798601599,44.85402015521705,-12.702934650233129,9.552060728115684,-36.693836856592064,-10.873735542933474,-48.64043687070425,30.3102959793882,-22.09848246183371,-16.70037387521844,-35.62244886409131,2.6280131839938763
10,9336923,-151.39793458298158,-44.8619552911408,-59.94568863648528,-90.75774888600759,49.785758208612705,-8.419541122506452,19.325597523221955,45.8526106957278,-12.947762673409821,49.14101238396975,-8.047945260175643,11.253607982604098,-47.18271234090016,4.490959681101772,-52.61880885726037,26.707159110318276,-28.17572430456635,-12.33215767051677,-36.306449464843574,5.750012799640268
11,9336923,-186.54498135126155,-49.493026495335855,-70.95268351311577,-85.40854133688053,50.28411588500572,1.4622466461665553,9.263761888307766,46.297048161661984,-4.944360947196056,45.358907783700246,-19.637253429935505,12.360790573780845,-38.2877369114863,-0.31740525703424716,-47.54795045056354,18.2327265508285,-17.327212661214936,-15.662153310819242,-27.85723969893366,2.5889555653133525
12,9336923,-161.8422352184424,-45.994294010100475,-62.90627539559953,-91.45103133421321,51.52247236201401,-3.4091302288125007,19.20893087989514,46.541287821391954,-12.199974049005862,50.20070978818933,-9.835891267490062,12.18070703936309,-46.1889144236622,7.081545450081224,-51.6189440965593,26.802212511726406,-28.061418708913656,-13.042937970953199,-35.63225936280605,1.5138946778618148
13,9336923,-178.31834474831194,-52.23021702161273,-71.61449326110683,-80.988586332414,48.60327656432331,-8.580659712245168,10.436830227716008,50.58373409176867,-11.344278449164655,46.43369242244743,-21.069872723845307,15.643564337454343,-42.92649233997241,-10.850576468488457,-50.68184231820417,18.99826350143012,-17.422346767595535,-12.265029954205213,-35.833663887054456,5.968977813987995
14,9336923,-163.53510118245435,-45.758084690890925,-61.91438511441139,-79.4299269253638,38.017303634061506,-13.207651940571175,14.954799877855944,58.39261352060467,-1.5936932029513855,45.18488654161005,-25.771372677104488,5.635028900145617,-32.61395736111231,-21.41899256676429,-54.65838433557547,26.175849208441157,-13.419548829270557,-18.38444856988443,-35.873717783998096,0.5630434214116367
15,9336923,-157.90571673620488,-49.07967296553196,-56.9738160860957,-80.23889734726056,38.71340353754243,-9.670054860333053,13.857122277682695,53.77151094575209,-11.149420052164178,49.479757457007835,-27.421860136428666,5.597092830653573,-38.25791114771131,-8.838271365489865,-56.33325189649874,26.071742515684505,-21.43439500610215,-16.004968651651495,-41.317610308310954,4.48562680284872
16,9336923,-161.72896216009408,-46.12178874490009,-54.893378690064004,-79.67918498915401,38.36110579277989,-10.148883212544558,18.06996996028979,57.551697791616185,-7.686680313410452,51.43959918578862,-23.82910416105707,5.781262594788942,-37.62212495822794,-9.660230588384039,-57.654006261940935,28.013634007423967,-17.46697014238712,-17.572703496692387,-37.49035080631828,-1.3466461771733576
17,9336923,-160.929534333868,-46.57289464732514,-58.18626180858222,-79.20803107168177,34.7267803446172,-13.761564604019995,13.189950130656268,52.85878167023142,-8.271056490821113,49.59725542742809,-27.972589037330824,6.842867986052559,-37.36725526707196,-12.853828650973197,-56.6400569688227,30.164981074937145,-18.136277973752158,-15.13229543826235,-34.87240407665287,5.434373039010249
18,9336923,-162.10672966733705,-47.259194569563874,-60.216023615570506,-80.91425949002144,39.35262883971881,-15.410754367501756,13.278506721322106,47.55327565753974,-9.34198575294375,46.88826495135001,-25.446275889266946,9.447193405455149,-42.37850248782911,-14.801270393651196,-56.51987465067643,27.95203077087718,-15.903307535632866,-15.605481706956727,-35.18037052111899,5.934250330822889
19,9336923,-167.326975835479,-46.53278693636899,-60.884195208785044,-81.62862893868146,42.2811220434869,-9.993825627977966,14.229961515643772,50.99429824040478,-6.441025470937561,41.08944565558125,-25.47021059979854,8.031002926201651,-41.10548328207833,-23.465317388113775,-54.111838891411004,26.266282829688603,-11.981663582826151,-15.737096154658488,-36.1505203388568,4.961882256855179
20,9338535,-101.40001172606253,95.99543981439741,87.74239167123754,80.3953491672045,57.86653768638679,-15.691373492930875,58.46779214987336,-66.20686667438568,18.79124871282963,29.070462421609385,42.10966011726112,40.68645662137831,-4.715967306692455,15.421541675674892,23.10816043104909,-6.087471478227439,-70.76844744698468,-38.86120930826556,20.822260663099225,41.639181639627424
21,9338535,-89.59194844355511,88.9964702695859,59.91130894724131,85.6899298923087,41.98263762544224,-7.388794757846998,77.12741028974608,-24.91352843641842,29.36491728529228,-9.240405899709096,35.406450718270904,56.77585794545494,10.496792251882932,-18.69033584157192,6.626577393399038,10.437541407393915,-61.14104506476611,-50.912720791645484,7.925186797065786,6.010294200789893
22,9338535,-105.41441368960197,76.25706239888099,76.77641235626815,101.54119405176782,42.59921734317889,-8.569847523309722,72.76395262834484,-38.839193156503974,24.74290814874049,8.355597922854601,33.93201886516857,53.210868686737264,7.660983499247013,-0.7714158796211876,4.292639953893625,8.153299705161865,-67.11806111424848,-47.18253298925721,16.420586780921717,9.470287146829708
23,9338535,-104.64345776694466,82.9981812408707,82.42557821019055,85.93106488004744,53.47657122340047,-11.043839361049255,64.9895651250473,-59.92963376517545,16.334227552869685,26.12748284708566,31.89666022627076,48.39298851670941,-0.5349881190000882,11.770623818323678,18.467953919698072,5.630111665919688,-76.0819595479439,-52.952154560716096,17.0587035790277,27.32119891541854
24,9338535,-112.04385753672548,85.66297551838073,91.63710554010802,91.90238904203585,50.45343813559568,-14.732673193310442,60.925185348146734,-68.73572417914576,22.433330471284588,24.214214004776757,34.98049162695462,51.288210136973404,-0.1763913682871312,13.057807389747722,13.849468550375322,-2.158110555002894,-69.71315744703752,-46.51146619378447,17.290226550650655,26.688402608915943
25,9338535,-111.31072070251884,89.18930829934305,99.70491491128308,94.2211002667641,51.72062131058382,-16.27449550935161,55.83991220722973,-74.21371548393117,21.937246095784218,28.300886996532363,36.980890926564385,48.81341643400092,2.971954917364732,17.60134492388516,12.415527002317978,-5.710273307633727,-66.95033163615864,-43.85704696586649,20.733271810059136,22.309399105485817
26,9338535,-112.07455735062076,86.60876438680708,95.6957470311476,97.91382530980269,49.514529929157746,-16.155935895010685,62.180160823761604,-70.68860290989463,24.407916135329305,29.522167724362138,40.84042849873515,46.85636343584031,-0.16187598935963976,17.695566242781346,10.982924599353026,-11.72837070468331,-67.11589917699857,-32.56706528760279,29.59170067481748,26.86298888138679
27,9338535,-112.14545694423344,87.89475010117224,96.64031161782675,96.26378112845644,49.895541250303935,-19.46250330486699,60.16681260065312,-72.88419562833612,23.9346363033999,28.96530025908948,39.16474905710182,46.4092112488386,0.21917787270754907,14.170690365493737,11.086406347976823,-5.600317399535059,-68.04331556297967,-40.64140040639686,21.460695682397574,25.255377467717672
28,9338535,-114.12203202879422,89.91891876151394,96.57323060541424,97.2617118030392,47.538904500522584,-16.479723460947483,63.255649146009254,-66.00204752592406,23.343804307886604,27.415484588317966,42.3966631988198,46.05179715971284,-1.692094017738123,13.277093134367915,13.908021671751472,-6.285689007441613,-69.14195994098989,-35.947943489868926,19.86639673611791,28.77224822056141
29,9338535,-113.00069727155321,86.66605139815955,87.0309115335658,89.2163760268579,47.69253348868493,-16.16979135389808,69.30573815104066,-65.67776491496585,23.591516173916926,26.985038307348564,39.283614009333434,46.44512590541056,-4.135991711345641,7.5984234630812075,14.342486080232772,0.46138827063516885,-73.08307146149629,-42.351141421307844,20.816517892487276,29.8730872799733
30,9338535,-111.18570664573915,87.37820053681143,88.6057576515513,91.14529748936214,50.034903174387246,-14.956679028584816,67.497258890412,-60.521913773747386,24.435349861205623,25.501638436598263,39.95166047635746,48.78679964048377,-4.972295750140745,12.845777973143601,14.924602754289465,-1.5081458550780251,-74.6907180711037,-38.695992867014,27.949618125868465,28.275906596305713
31,9338535,-104.03590491694095,98.77723869018007,89.59130110215474,76.33267710773458,62.88239960711209,-16.556201940172905,51.072584957681194,-69.63156137458347,13.680910474562562,31.680371441662587,44.690088484615146,40.72921831625105,-3.454712847414929,18.975247781796,26.326315044803717,-6.004500617680469,-68.92452342192901,-39.16288912815653,18.762037720324475,42.07320446312325
